run,label,image_set,n_images,dataset,model.name,model.dim,data.mode,data.path,data.batch_size,data.crop_size,training.seed,training.max_iterations,loss.mode,loss.recon_weight,loss.anchor_version,loss.anchor_weight,loss.bdsp_weight,loss.smooth_weight,loss.smooth_version,loss.r_tv_weight,loss.r_consistency_weight,loss.r_sat_weight,input_low_mean_mean,input_low_mean_median,input_low_mean_p05,input_low_mean_p95,input_low_gray_std_mean,input_low_gray_std_median,input_low_gray_std_p05,input_low_gray_std_p95,r_low_mean_mean,r_low_mean_median,r_low_mean_p05,r_low_mean_p95,r_low_std_mean,r_low_std_median,r_low_std_p05,r_low_std_p95,r_low_gray_std_mean,r_low_gray_std_median,r_low_gray_std_p05,r_low_gray_std_p95,r_low_bright_095_mean,r_low_bright_095_median,r_low_bright_095_p05,r_low_bright_095_p95,r_low_dark_005_mean,r_low_dark_005_median,r_low_dark_005_p05,r_low_dark_005_p95,r_low_mean_gain_vs_input_mean,r_low_mean_gain_vs_input_median,r_low_mean_gain_vs_input_p05,r_low_mean_gain_vs_input_p95,r_low_contrast_gain_vs_input_mean,r_low_contrast_gain_vs_input_median,r_low_contrast_gain_vs_input_p05,r_low_contrast_gain_vs_input_p95,r_low_tv_to_input_mean,r_low_tv_to_input_median,r_low_tv_to_input_p05,r_low_tv_to_input_p95,r_low_input_gray_corr_mean,r_low_input_gray_corr_median,r_low_input_gray_corr_p05,r_low_input_gray_corr_p95,r_low_input_chroma_l1_mean,r_low_input_chroma_l1_median,r_low_input_chroma_l1_p05,r_low_input_chroma_l1_p95,l_low_mean_mean,l_low_mean_median,l_low_mean_p05,l_low_mean_p95,l_low_std_mean,l_low_std_median,l_low_std_p05,l_low_std_p95,l_low_bright_095_mean,l_low_bright_095_median,l_low_bright_095_p05,l_low_bright_095_p95,l_low_tv_to_input_mean,l_low_tv_to_input_median,l_low_tv_to_input_p05,l_low_tv_to_input_p95,l_low_input_gray_corr_mean,l_low_input_gray_corr_median,l_low_input_gray_corr_p05,l_low_input_gray_corr_p95,self_low_l1_mean,self_low_l1_median,self_low_l1_p05,self_low_l1_p95,self_low_psnr_mean,self_low_psnr_median,self_low_psnr_p05,self_low_psnr_p95,anchor_target_mean,anchor_target_median,anchor_target_p05,anchor_target_p95,anchor_abs_error_mean,anchor_abs_error_median,anchor_abs_error_p05,anchor_abs_error_p95,input_low_highref_psnr_mean,input_low_highref_psnr_median,input_low_highref_psnr_p05,input_low_highref_psnr_p95,r_low_highref_l1_mean,r_low_highref_l1_median,r_low_highref_l1_p05,r_low_highref_l1_p95,r_low_highref_psnr_mean,r_low_highref_psnr_median,r_low_highref_psnr_p05,r_low_highref_psnr_p95,r_low_highref_ssim_mean,r_low_highref_ssim_median,r_low_highref_ssim_p05,r_low_highref_ssim_p95,r_low_highref_mean_ratio_mean,r_low_highref_mean_ratio_median,r_low_highref_mean_ratio_p05,r_low_highref_mean_ratio_p95,r_low_highref_overbright_010_mean,r_low_highref_overbright_010_median,r_low_highref_overbright_010_p05,r_low_highref_overbright_010_p95,r_low_highref_chroma_l1_mean,r_low_highref_chroma_l1_median,r_low_highref_chroma_l1_p05,r_low_highref_chroma_l1_p95,r_low_highref_gray_corr_mean,r_low_highref_gray_corr_median,r_low_highref_gray_corr_p05,r_low_highref_gray_corr_p95,r_low_highref_psnr_gain_vs_input_mean,r_low_highref_psnr_gain_vs_input_median,r_low_highref_psnr_gain_vs_input_p05,r_low_highref_psnr_gain_vs_input_p95,r_low_highref_mean_ratio_abs_err,rank_self_recon,rank_r_noise,rank_l_leakage_corr,rank_anchor_diagnostic,rank_r_bright,rank_full_recon,rank_highref,rank_highref_scale,rank_highref_overbright,canonical_anchor_penalty,pure_single_rank_score
LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.02rtv_0.0rcons_0.0rsat_20260727-112119,r1-a3-sm0.1v4-0.02rtv,best,100,LOLv2,RetinexPixelTrans,24,pure_low_single,/home/ipr4090/2024_hzf/Datasets/LOLv2,8,384,42,10000,pure_low_single_pixel,1.0,v3,0.05,0.1,0.1,v4,0.02,0.0,0.0,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.042298272466287014,0.03508896380662918,0.014242716925218703,0.10489877574145794,0.4220683467388153,0.4202652722597122,0.27988060787320135,0.5754491180181504,0.2041425362229347,0.2088577002286911,0.15604060590267183,0.24577247947454453,0.17504725396633147,0.17798758298158646,0.1270891807973385,0.2200003482401371,0.0020785555555555553,0.00078125,2.708333333333334e-06,0.006698194444444444,0.0140255,0.0035055555555555556,1.7500000000000002e-05,0.057518263888888886,9.007951092162969,8.717805591610873,4.480835601622373,16.260360536785562,5.163731734686027,4.795528468304971,1.7402661969038367,8.23244959294033,8.316357845857818,8.007672875019528,5.03652268532231,12.697784179330075,0.8835471363874536,0.9175844015998084,0.734500843821645,0.9798478411267276,0.05630684744566679,0.054147807881236076,0.014586567180231214,0.11396573334932324,0.107865623049438,0.09548002108931541,0.05375672522932291,0.19221479147672652,0.03975159596651792,0.033036744222044945,0.014296611724421381,0.1083631843328476,0.0,0.0,0.0,0.0,0.13749937054232392,0.1305340305453045,0.0763601187947692,0.21248894013777736,0.8681401529168494,0.8858012681766394,0.728867487833709,0.9708792171902006,0.004831928294152021,0.004632884170860052,0.003357562131714076,0.006619009561836719,40.93584134542624,40.9337153496506,33.965989804559236,46.61112504143741,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.05217435380443931,0.05040041729807854,0.035457320138812067,0.06998952738940714,9.718215424642969,9.825046727604462,6.128033403386111,12.716967267530812,0.12472178071737289,0.10996798798441887,0.0675955917686224,0.20329060554504394,16.979137203807525,17.266123017919575,12.67874924153796,21.116497344543195,0.5007397705316543,0.49601656198501587,0.3529612496495247,0.6712766200304031,1.1776412428238061,1.1493719167235232,0.7437750028266992,1.6616254696706332,0.371596,0.27570416666666664,0.0009241666666666667,0.898904375,0.050731894178316,0.04955608956515789,0.016978451143950225,0.08961818180978297,0.9159102984885056,0.9289862082635342,0.8459220357712277,0.9591977207865139,7.260921779164558,8.103463137366335,0.3893905714592425,13.22369612921126,0.1776412428238061,12,1,1,21,1,14,1,1,1,12,61
LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.01rtv_0.0rcons_0.0rsat_20260727-080939,r1-a3-sm0.1v4-0.01rtv,best,100,LOLv2,RetinexPixelTrans,24,pure_low_single,/home/ipr4090/2024_hzf/Datasets/LOLv2,8,384,42,10000,pure_low_single_pixel,1.0,v3,0.05,0.1,0.1,v4,0.01,0.0,0.0,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.042298272466287014,0.03508896380662918,0.014242716925218703,0.10489877574145794,0.44187724992632865,0.4400395601987839,0.3128122970461845,0.5857838571071625,0.2074311828613281,0.21162956207990646,0.15737763047218323,0.24770550578832626,0.17457663312554358,0.17899378389120102,0.1286862909793854,0.21840997263789177,0.00266575,0.00115,1.388888888888889e-05,0.007568124999999993,0.008713208333333333,0.0025465277777777778,1.2222222222222224e-05,0.03826395833333333,9.581510807436711,9.1471722947691,4.5870105619407555,18.238158720489945,5.169178328121324,4.765801765602947,1.7166107735649785,8.47498949153585,8.911403507541175,8.5276941703461,5.1683430014578855,14.096105424099493,0.8699571338695555,0.8962946619606291,0.7242003276465775,0.9696615899683309,0.05369916728697717,0.050815027207136154,0.013208085997030139,0.11110364161431786,0.10167895194143056,0.08974047377705574,0.046271838992834095,0.18906628638505935,0.0413660931494087,0.033608799800276756,0.014728912198916077,0.11103210821747779,0.0,0.0,0.0,0.0,0.13936793247793072,0.13076034084619587,0.07793794005951782,0.2128186383892252,0.8725981497235981,0.8848789168833471,0.7312075628889719,0.9715410267172904,0.004870146717876196,0.0046698099467903376,0.0034503509756177663,0.006731731025502085,40.880618420717276,40.903468181359976,33.90159612302179,46.1427648373119,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.04598768269643187,0.043696729466319084,0.027792258374392986,0.06680320538580418,9.718215424642969,9.825046727604462,6.128033403386111,12.716967267530812,0.13235113184899092,0.11486214399337769,0.07444939762353897,0.22008540481328964,16.434619239756373,16.766247998506245,11.954239346794637,20.3755558849845,0.47199013352394104,0.46384479105472565,0.30669521242380143,0.6391543239355086,1.2343588905026959,1.2027311777441798,0.8129987643441958,1.7148534845927452,0.4312223333333333,0.41986666666666667,0.0043475,0.9090404166666666,0.05210836555808782,0.05064582638442516,0.018328338395804167,0.08988761082291602,0.9022092916936351,0.9121550403779333,0.8184039167379301,0.9482036559096224,6.716403815113402,7.359855101387585,-0.200995131902485,12.422575675350615,0.23435889050269587,14,2,2,20,3,13,2,2,2,12,81
LOLv2_1.0r_0.05anchorv2_0.1bdsp_0.1smv2_20260724-080743,r1-a2-sm0.1v2,best,100,LOLv2,RetinexPixelTrans,24,pure_low_single,/home/ipr4090/2024_hzf/Datasets/LOLv2,8,384,42,10000,pure_low_single_pixel,1.0,v2,0.05,0.1,0.1,v2,,,,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.042298272466287014,0.03508896380662918,0.014242716925218703,0.10489877574145794,0.47630113750696185,0.46973440051078796,0.3672103688120842,0.6070086121559143,0.21055015817284584,0.2147597074508667,0.156315328925848,0.24825298488140105,0.16943404547870158,0.17311011999845505,0.12423666305840016,0.2106519915163517,0.0035236805555555555,0.001579861111111111,3.868055555555556e-05,0.012644652777777769,0.0028930555555555554,0.0009847222222222223,6.875e-06,0.012074861111111104,10.609982273744452,9.956761108916718,4.757048634849706,21.39942236618579,5.0385322525858305,4.677672973843602,1.6474218577803927,8.69839902700166,10.091982239014246,9.375011379936142,5.37875672072697,16.788775410805023,0.83850492739421,0.8544830397973862,0.7145967066849704,0.9455038900273242,0.049637771882116793,0.04721066355705261,0.012447890220209956,0.1017086938023567,0.09634283013641834,0.08643241971731186,0.04058423992246389,0.18379486501216888,0.04355215160176158,0.035478152334690094,0.015555391693487764,0.11311746425926685,0.0,0.0,0.0,0.0,0.15978405009944863,0.16036105426891878,0.09234616006787831,0.23454092361167747,0.8831011060364784,0.8937063807198147,0.747944525526166,0.9736631336170969,0.004516737894155085,0.004358277888968587,0.0030695123714394867,0.0064144062111154195,41.27591086776202,41.25329152743348,34.14755718118165,47.0359645782472,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.04065156089141965,0.03999691642820835,0.021754808723926544,0.06239661872386932,9.718215424642969,9.825046727604462,6.128033403386111,12.716967267530812,0.15191065564751624,0.1327853426337242,0.09292117767035961,0.24358002468943596,15.193391255410736,15.357300643197322,11.15077184282694,18.56892086830805,0.42663966611027715,0.42362356185913086,0.26238720044493674,0.6000647991895676,1.3332252019110395,1.3003921603762807,0.9135932634162346,1.809446031849757,0.5447167083333333,0.5337041666666666,0.03996854166666666,0.9425395833333333,0.054149397360160945,0.052367040887475014,0.018809498753398657,0.09158801063895224,0.8655043483062527,0.8717273483549519,0.7928007962708763,0.9217305728146301,5.475175830767767,5.511839252908212,-0.9678956649051732,11.45872787554826,0.33322520191103955,7,7,6,18,7,10,6,5,6,0,101
LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.0rtv_0.0rcons_0.0rsat_20260727-045814,r1-a3-sm0.1v4,best,100,LOLv2,RetinexPixelTrans,24,pure_low_single,/home/ipr4090/2024_hzf/Datasets/LOLv2,8,384,42,10000,pure_low_single_pixel,1.0,v3,0.05,0.1,0.1,v4,0.0,0.0,0.0,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.042298272466287014,0.03508896380662918,0.014242716925218703,0.10489877574145794,0.4684077996015549,0.46262191236019135,0.3612542748451233,0.5972375333309173,0.20913428902626038,0.21217332035303116,0.15809910222887993,0.2453578494489193,0.16992857843637466,0.1733725443482399,0.12474498003721236,0.21306699514389038,0.0032155,0.0015541666666666668,3.576388888888889e-05,0.008617986111111097,0.003041236111111111,0.0009722222222222222,8.26388888888889e-06,0.014490902777777773,10.426604108103652,9.842567028144497,4.694004599664986,21.113959275228105,5.042218159986761,4.6848250004918315,1.6651464923019008,8.584145008166951,9.904188567638675,9.259392089172913,5.345675082067893,16.557544991924317,0.8435395171982161,0.8620845064025479,0.7199406915480236,0.9449680467271614,0.05117196786683053,0.04870518669486046,0.012696100305765868,0.10477443784475324,0.09700230222195387,0.08640984073281288,0.04031767267733812,0.18616516292095184,0.043030469082295894,0.035449193790555,0.015378716681152581,0.11140512041747569,0.0,0.0,0.0,0.0,0.14359992573328242,0.13712757880387122,0.08065096518799805,0.21843272884152598,0.8744250255472736,0.8860130517086432,0.7258748590480125,0.9711942247541198,0.004836950481403619,0.004599196137860417,0.0033894869266077876,0.00677193917799741,40.883383845694134,40.887038116386364,33.913047351137465,46.582623454013515,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.041311032976955174,0.039974337443709373,0.021488241478800775,0.06254915744066238,9.718215424642969,9.825046727604462,6.128033403386111,12.716967267530812,0.14596465483307838,0.12554820626974106,0.08625273369252681,0.2312465652823448,15.519339620536549,15.832420205907152,11.5383760873318,19.120139062009795,0.4345965524017811,0.43026329576969147,0.26373792439699173,0.6153970479965211,1.3106833597317444,1.275653099813721,0.9002438745747037,1.783962338764537,0.5190575416666667,0.5052770833333333,0.035242291666666675,0.9252260416666667,0.05353845992125571,0.05158151872456074,0.018857924081385136,0.09161635935306549,0.8699935857158235,0.8748652799011176,0.799421816820675,0.9248929121347985,5.801124195893578,5.984542442371425,-0.6143003446562924,11.421280182022453,0.31068335973174444,13,5,4,19,6,15,3,4,4,12,105
LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.01rtv_0.05rcons_0.0rsat_20260727-143329,r1-a3-sm0.1v4-0.01rtv-0.05rcons,best,100,LOLv2,RetinexPixelTrans,24,pure_low_single,/home/ipr4090/2024_hzf/Datasets/LOLv2,8,384,42,10000,pure_low_single_pixel,1.0,v3,0.05,0.1,0.1,v4,0.01,0.05,0.0,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.042298272466287014,0.03508896380662918,0.014242716925218703,0.10489877574145794,0.4620563501119614,0.46533091366291046,0.3365398287773132,0.6061652094125748,0.2114161142706871,0.21514875441789627,0.1600402794778347,0.24961713030934335,0.17258804388344287,0.17534444481134415,0.12384217530488968,0.21556160673499106,0.002479763888888889,0.0010715277777777778,2.3541666666666665e-05,0.007565694444444439,0.007832430555555554,0.0018486111111111112,2.0833333333333333e-05,0.031097569444444435,10.064902688802016,9.557680910202096,4.723775407185375,19.13727247581643,5.096463004385818,4.735697944734413,1.6878074625283,8.741618414296699,9.620841762843684,9.16494240475048,5.521564344853928,15.029640501541696,0.84572631099036,0.8683619148174371,0.7087993960784353,0.9496067595891655,0.052009939262643454,0.05033928528428078,0.015071746846660973,0.10209564156830309,0.0955763878300786,0.08490489050745964,0.041470704786479476,0.18189118802547455,0.04228297220543027,0.03484559990465641,0.015704733179882167,0.10402621887624262,0.0,0.0,0.0,0.0,0.15293538926120934,0.1454918753375838,0.08676625175018733,0.22471902005739885,0.8738516260495234,0.8858579122503949,0.7214325429434331,0.9721898298664986,0.005492757963947952,0.005091570317745209,0.0036104399943724273,0.008060258906334638,40.11571101496295,39.97346056640751,33.4335576702107,45.839796622788214,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.039885118585079905,0.03897281177341938,0.023673862125724553,0.05842478796839714,9.718215424642969,9.825046727604462,6.128033403386111,12.716967267530812,0.1470553308725357,0.12495052069425583,0.0891398660838604,0.23831171467900278,15.504548093058785,15.92035455114015,11.242602226195157,18.864312124266466,0.4390172483026981,0.42606428265571594,0.2720773845911026,0.6008103966712952,1.2910024867847936,1.2641742011840245,0.8578822133243112,1.7903389300723447,0.48774949999999995,0.4989020833333333,0.024146666666666667,0.9207837499999999,0.05694954923354089,0.055562879890203476,0.021708465926349164,0.09886737875640388,0.875225661198085,0.8803547316320937,0.8002986542442656,0.9286450587823551,5.786332668415817,6.216877519997694,-0.7449368931131619,11.159456015955003,0.29100248678479357,18,3,3,17,2,12,4,3,3,12,107
LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.01rtv_0.05rcons_0.005rsat_20260727-174536,r1-a3-sm0.1v4-0.01rtv-0.05rcons-0.005rsat,best,100,LOLv2,RetinexPixelTrans,24,pure_low_single,/home/ipr4090/2024_hzf/Datasets/LOLv2,8,384,42,10000,pure_low_single_pixel,1.0,v3,0.05,0.1,0.1,v4,0.01,0.05,0.005,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.042298272466287014,0.03508896380662918,0.014242716925218703,0.10489877574145794,0.47766819000244143,0.4764871597290039,0.3620251268148422,0.6123121947050094,0.2146805517375469,0.21817930787801743,0.15680001601576804,0.2512304991483688,0.17148956827819348,0.17391716688871384,0.12527293264865874,0.2136763110756874,0.0031992777777777774,0.0015368055555555556,6.638888888888889e-05,0.00927895833333333,0.0048993472222222225,0.0012618055555555555,3.5625000000000005e-05,0.020144652777777775,10.546812835739724,10.12038690734624,4.814255755501516,21.040705024792757,5.096564903087204,4.723633522683767,1.6696531822262337,8.869252331979856,10.016636585414313,9.42470095925773,5.428290650141523,16.189887866609805,0.834094210193298,0.8523057712502895,0.7026479780631032,0.9356599897160178,0.045429616253823045,0.04369926266372204,0.012087351456284524,0.09470689482986926,0.09533092886209488,0.08399221301078796,0.04030219614505768,0.18417760878801345,0.043283300967887045,0.0353124774992466,0.015486943302676082,0.11012729108333587,0.0,0.0,0.0,0.0,0.1523220084034876,0.1439605895513844,0.0864847368567583,0.2243360926470567,0.8753345449321095,0.8873039381192147,0.7221438022164618,0.9735998185511836,0.004465949789155274,0.0043594741728156805,0.00317461994709447,0.006266036606393755,41.1960178994304,40.884841246293945,33.98289891250212,46.79747767304557,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.03963965961709619,0.03762894682586193,0.022425941471010447,0.0601529885083437,9.718215424642969,9.825046727604462,6.128033403386111,12.716967267530812,0.15592191703617572,0.1355895847082138,0.09848237559199334,0.24588964134454727,14.975877747442503,15.303182033704761,11.088074945700084,18.070604823182606,0.42279055669903753,0.41105300188064575,0.2487362317740917,0.5936430543661118,1.335909444109771,1.3055920949853705,0.9198333058313113,1.8111679136673862,0.5467240833333333,0.53715625,0.04999041666666666,0.944593125,0.057431470872834324,0.0544317327439785,0.019570227805525066,0.10003409199416637,0.8641332210054251,0.8682667982963264,0.7955694466262102,0.9221799238871502,5.2576623227995345,5.431706937180997,-1.1755905591620603,11.247224369267325,0.33590944410977097,9,6,5,16,5,11,7,6,7,12,119
LOLv2_1.0r_0.05anchorv2_0.08bdsp_0.1smv2_20260724-044405,r1-a2-sm0.1v2,best,100,LOLv2,RetinexPixelTrans,24,pure_low_single,/home/ipr4090/2024_hzf/Datasets/LOLv2,8,384,42,10000,pure_low_single_pixel,1.0,v2,0.05,0.08,0.1,v2,,,,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.042298272466287014,0.03508896380662918,0.014242716925218703,0.10489877574145794,0.48468962162733076,0.48041220009326935,0.3803644195199013,0.6185598254203797,0.21253486201167107,0.21730998903512955,0.15633530989289282,0.2501045882701874,0.1688166057318449,0.17091868817806244,0.12436948157846928,0.21185584887862202,0.003686972222222222,0.0017305555555555555,6.895833333333333e-05,0.013033541666666659,0.0020673611111111114,0.0007,2.6944444444444448e-05,0.006988611111111104,10.783960083968452,10.18710541449109,4.859513074372143,21.65702796557167,5.006730622125849,4.646753814934696,1.6458980037826911,8.78724565285297,10.30808721577799,9.565382866399535,5.554514326610995,17.11655222209435,0.8311475316969671,0.8512695626857503,0.701534236847323,0.9334150623470959,0.04732647931203246,0.045410605147480965,0.011547798803076149,0.09874564968049525,0.09469013527035713,0.08476636931300163,0.040308766253292556,0.18059496507048606,0.043715647598728535,0.03572198376059532,0.015955444797873496,0.11179276295006274,0.0,0.0,0.0,0.0,0.16281613796909794,0.16049633981894007,0.09345215032187604,0.2342234856681749,0.8848067124109545,0.8957896522668314,0.7434655229642647,0.975191794623912,0.004342371104285121,0.00412778789177537,0.00298858341993764,0.0061641858192160726,41.48929251512931,41.4885420569533,34.157780568382265,47.271083413117196,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.03899886602535844,0.038330866023898125,0.021660984214395284,0.05825514830648899,9.718215424642969,9.825046727604462,6.128033403386111,12.716967267530812,0.15900104150176048,0.14017097651958466,0.10235527083277703,0.24270862117409706,14.78461377375879,14.943196762600916,10.994098137762448,17.98248813137325,0.412507404088974,0.4055063724517822,0.2448461525142193,0.5939171761274338,1.3557024362707193,1.33096214511041,0.924898265174024,1.8427428907327659,0.5735164583333333,0.5767791666666666,0.05698958333333334,0.9505412500000001,0.05563436612486839,0.05422885715961456,0.019704230781644582,0.09632426537573337,0.857021096397905,0.8601545956040411,0.7789984147416851,0.9181162243808598,5.066398349115822,5.14090289472432,-1.1806202905168661,11.278485074128012,0.3557024362707193,6,8,7,15,8,8,8,8,8,0,120
LOLv2_1.0r_0.05anchorv2_0.1bdsp_0.1smv2_0.0rtv_0.0rcons_0.0rsat_20260727-014711,r1-a2-sm0.1v2,best,100,LOLv2,RetinexPixelTrans,24,pure_low_single,/home/ipr4090/2024_hzf/Datasets/LOLv2,8,384,42,10000,pure_low_single_pixel,1.0,v2,0.05,0.1,0.1,v2,0.0,0.0,0.0,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.042298272466287014,0.03508896380662918,0.014242716925218703,0.10489877574145794,0.4840801340341568,0.47390279173851013,0.3613239124417305,0.6171995550394058,0.2036958833038807,0.20758949220180511,0.15303993746638297,0.24816359654068945,0.16831991836428642,0.17163579165935516,0.12021601386368275,0.21242366433143614,0.003122347222222222,0.00133125,1.1041666666666668e-05,0.013455069444444443,0.0022995138888888887,0.00046805555555555554,0.0,0.010211527777777776,10.699322034815063,9.96220374721852,4.762738641253125,21.167501315674663,4.963717612364201,4.697715990454752,1.636154346184601,8.14886853141034,9.847201070463404,9.1988206830442,5.536666870932536,15.873069022599305,0.840578539088246,0.8615944894509484,0.7019082540412576,0.9479806188526747,0.06928347832523286,0.06751517951488495,0.019943067897111175,0.13183208480477332,0.08633541330695152,0.075848538428545,0.036043554171919824,0.1723768763244152,0.043465261217206716,0.03461664542555809,0.01592740654014051,0.11452484466135501,0.0,0.0,0.0,0.0,0.17524492552048923,0.16919410650217537,0.10261823303766522,0.24275411726196172,0.8893445118402563,0.901173852307041,0.7554292725840471,0.9783091699787375,0.008286994844675065,0.008114783093333244,0.00603262719232589,0.01120955809019506,37.98599602724212,38.18646303746239,33.3556062243214,42.00178051639799,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.03064414406195283,0.029948072507977486,0.017375284153968093,0.049513125047087665,9.718215424642969,9.825046727604462,6.128033403386111,12.716967267530812,0.15381125755608083,0.1346057504415512,0.08573945835232735,0.2642168074846267,15.300077522395052,15.284733642609806,10.642167000514753,19.330473504163592,0.45471052199602124,0.4443800449371338,0.28645798861980437,0.5960286766290664,1.3551662221047334,1.349070809868126,0.8925480479455642,1.8705012876086686,0.5383418333333334,0.5421458333333333,0.027880833333333337,0.9460645833333333,0.04775960794650018,0.047467418015003204,0.016541537083685397,0.082369477301836,0.8671642331939754,0.8746109341873401,0.7797227740024865,0.9245748257884647,5.581862097752083,5.375155532708064,-1.436004721761787,12.344842669528655,0.35516622210473336,20,4,10,9,4,9,5,7,5,0,135
LOLv2_1.0r_0.05anchorv2_0.05bdsp_0.1smv2_20260726-061302,r1-a2-sm0.1v2,best,100,LOLv2,RetinexPixelTrans,24,pure_low_single,/home/ipr4090/2024_hzf/Datasets/LOLv2,8,384,42,10000,pure_low_single_pixel,1.0,v2,0.05,0.05,0.1,v2,0.0,0.0,0.0,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.042298272466287014,0.03508896380662918,0.014242716925218703,0.10489877574145794,0.5075874316692353,0.499611958861351,0.40367026031017306,0.6397230654954911,0.21619436152279378,0.221655435860157,0.16074609979987142,0.2508613109588623,0.16533929906785488,0.16792307049036026,0.12058166936039924,0.2050001673400402,0.00449775,0.0026145833333333333,0.00027611111111111114,0.016227777777777775,0.0012204444444444444,0.0004326388888888889,2.4097222222222225e-05,0.004954930555555555,11.358197552656241,10.7219252352353,5.061808983123184,23.516981474795482,4.922827667761462,4.609105000956541,1.5831305166972305,8.81542881915102,10.967592286958473,10.116743805319462,5.716200704256319,18.393657942741168,0.7997905271617074,0.8200342033590426,0.6643631191239979,0.9096732936932742,0.04350383300334215,0.04211716167628765,0.0103894529864192,0.09325850382447241,0.09105504650622606,0.0801844634115696,0.03627302665263415,0.1763480044901371,0.04488418415188789,0.03689681924879551,0.016552232205867767,0.11512090750038623,0.0,0.0,0.0,0.0,0.1719058896435884,0.1658530108500307,0.09970684011220417,0.2399599772314961,0.8890335636264618,0.9010621533130143,0.7478492973462086,0.9775323962810274,0.004164909932296723,0.004017864353954792,0.0028420053538866343,0.00600001469720155,41.61150600211789,41.50538587225013,34.22137265932564,47.68526356433911,0.055691269244998697,0.046056926250457764,0.01882943119853735,0.12520217970013617,0.03536377726122737,0.034580932930111885,0.018438484892249106,0.054229377582669255,9.718215424642969,9.825046727604462,6.128033403386111,12.716967267530812,0.17780043587088584,0.1560363546013832,0.11177955493330956,0.2641610294580459,13.806738077066615,14.106068117719527,10.359350355091037,16.932120381142514,0.38556934490799905,0.3730785399675369,0.2174783818423748,0.5574544697999954,1.4205920812691,1.3703067976608305,0.9793743463344611,1.928643678405395,0.6396519583333333,0.6810375,0.153928125,0.9709820833333334,0.0578608210105449,0.05723172798752785,0.02017951067537069,0.09916549660265445,0.8222414935998695,0.8236198898743439,0.7340931830415207,0.8996427771967184,4.088522652423648,4.237798175408055,-1.9430917345593002,10.69058570186289,0.42059208126909997,4,9,9,13,11,6,10,12,10,0,142
