dataset,case,best_run,image_index,input_low_file,input_high_file,self_low_psnr,r_low_tv_to_input,l_low_input_gray_corr,r_low_highref_psnr,figure
LOLv2,typical,LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.02rtv_0.0rcons_0.0rsat_20260727-112119,72,low00762.png,low00762.png,41.033931695690605,8.691552688841751,0.8865310514088408,17.172618741601678,/home/ipr4090/2024_hzf/Retinex_TDN/_analysis/RetinexPixelTrans/pure_low_single/steps/results/LOLv2/figures/lolv2_typical_index_72.png
LOLv2,worst_recon,LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.02rtv_0.0rcons_0.0rsat_20260727-112119,70,low00760.png,low00760.png,31.761218653369273,6.499988898044639,0.8465524794459635,15.087217983174616,/home/ipr4090/2024_hzf/Retinex_TDN/_analysis/RetinexPixelTrans/pure_low_single/steps/results/LOLv2/figures/lolv2_worst_recon_index_70.png
LOLv2,worst_noise,LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.02rtv_0.0rcons_0.0rsat_20260727-112119,98,low00788.png,low00788.png,45.7157928161401,13.92562189084993,0.7323239692672663,17.65762674689205,/home/ipr4090/2024_hzf/Retinex_TDN/_analysis/RetinexPixelTrans/pure_low_single/steps/results/LOLv2/figures/lolv2_worst_noise_index_98.png
LOLv2,worst_l_leakage,LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.02rtv_0.0rcons_0.0rsat_20260727-112119,21,low00711.png,low00711.png,40.07273384758787,5.59798468333675,0.9861752382119763,19.505292375983554,/home/ipr4090/2024_hzf/Retinex_TDN/_analysis/RetinexPixelTrans/pure_low_single/steps/results/LOLv2/figures/lolv2_worst_l_leakage_index_21.png
LOLv2,worst_highref,LOLv2_1.0r_0.05anchorv3_0.1bdsp_0.1smv4_0.02rtv_0.0rcons_0.0rsat_20260727-112119,39,low00729.png,low00729.png,40.368054974317225,4.39045529018051,0.981789578526597,11.905509397010036,/home/ipr4090/2024_hzf/Retinex_TDN/_analysis/RetinexPixelTrans/pure_low_single/steps/results/LOLv2/figures/lolv2_worst_highref_index_39.png
